@relation 'phoenix data 4.2-4.3'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
5,0,2,24,2,0,13,yes
13,0,7,30,3,71,49,yes
13,0,4,37,3,0,26,yes
12,0,12,25,0,82,114,yes
5,0,4,17,0,50,19,no
4,0,14,27,0,57,63,no
6,0,10,33,3,66,47,yes
5,6,4,29,3,0,15,yes
7,15,5,22,1,40,35,yes
3,2,2,18,1,0,10,yes
11,1,8,25,2,75,42,yes
5,1,11,25,1,81,57,no
10,1,11,25,1,81,57,no
8,0,2,35,3,0,9,no
8,0,2,35,3,0,9,no
9,7,3,38,4,0,14,no
9,1,8,26,3,75,41,no
6,0,3,19,1,33,14,yes
8,0,2,40,5,0,10,yes
5,0,2,25,3,0,13,yes
1,2,1,18,2,0,5,no
3,1,3,22,3,33,15,no
4,1,6,20,1,66,27,no
3,1,5,19,1,60,23,no
4,1,7,21,1,71,32,no
1,0,3,32,4,0,13,no
5,0,3,26,3,33,18,yes
2,1,4,17,0,25,17,no
4,0,4,27,3,25,18,yes
8,0,2,40,5,0,9,no
12,0,4,37,3,0,24,yes
37,9,11,33,2,72,297,yes
19,0,8,21,0,75,86,yes
